exec_entity_id,type,json_value,string_value
1064169,industry_tags,"[""Financial Services Software"",""ERP, HCM, Accounting, and Tax Software"",""Supply Chain & Transportation Software"",""Marketing and Content Management Software"",""Tech & IT Infrastructure Software"",""Retail and Leisure Software"",""Utilities and Telecoms Software"",""Regtech, GRC, and EHS Software"",""Public Sector and Education Software"",""IoT Devices and Robotics"",""Database, Data Management, and Analytics Software"",""Enterprise Automation Software"",""CRM and Customer Experience (CX) Software"",""Legal and Professional Services Software"",""Application Development"",""Industrial and Built Environment Software""]",
1064169,scale,,Very Large Cap
1064169,sectors,"[""Technology & Telecoms""]",
1064169,sub_sectors,"[""Software"",""IT Hardware"",""IT Services""]",
1141135,hq_address,,
1141135,industry_tags,"[""Cybersecurity Software""]",
1141135,scale,,Large Cap
1141135,sectors,"[""Technology & Telecoms""]",
1141135,sub_sectors,"[""Software""]",
1111967,hq_address,,United States
1111967,industry_tags,"[""Cybersecurity Software"",""Financial Services Software""]",
1111967,scale,,Large Cap
1111967,sectors,"[""Technology & Telecoms""]",
1111967,sub_sectors,"[""Software""]",
1065011,industry_tags,"[""Marketing and Content Management Software"",""CRM and Customer Experience (CX) Software""]",
1065011,scale,,Large Cap
1065011,sectors,"[""Technology & Telecoms""]",
1065011,sub_sectors,"[""Software""]",
1104814,hq_address,,United States
1104814,scale,,Small Cap
1388951,hq_address,,Finland
1388951,industry_tags,"[""Corporate Banking"",""Retail Banking""]",
1388951,scale,,Very Large Cap
1388951,sectors,"[""Financial Services""]",
1388951,sub_sectors,"[""Banking""]",
1404531,scale,,Small Cap
1350842,hq_address,,Germany
1350842,industry_tags,"[""Consumer Marketplaces"",""B2B Publishing"",""Newspapers and Magazines""]",
1350842,scale,,Very Large Cap
1350842,sectors,"[""Media & Entertainment""]",
1350842,sub_sectors,"[""B2B Content"",""B2C Content""]",
1468945,scale,,Very Large Cap
1331722,hq_address,,United States
1331722,industry_tags,"[""Clinics and Outpatient Services""]",
1331722,scale,,Large Cap
1331722,sectors,"[""Healthcare & Pharmaceuticals""]",
1331722,sub_sectors,"[""Patient Services""]",
5411565,hq_address,,United States
5411565,industry_tags,"[""Clinics and Outpatient Services""]",
5411565,scale,,Large Cap
5411565,sectors,"[""Healthcare & Pharmaceuticals""]",
5411565,sub_sectors,"[""Patient Services""]",
1079189,scale,,Small Cap
1083649,scale,,Very Large Cap
1083649,sectors,"[""Financial Services""]",
1083649,sub_sectors,"[""Insurance"",""Asset and Wealth Management""]",
1315542,hq_address,,Australia
1315542,industry_tags,"[""Travel and Tourism Software""]",
1315542,scale,,Large Cap
1315542,sectors,"[""Technology & Telecoms""]",
1315542,sub_sectors,"[""Software""]",
1453075,hq_address,,United States
1453075,industry_tags,"[""Healthcare Software""]",
1453075,scale,,Large Cap
1453075,sectors,"[""Technology & Telecoms""]",
1453075,sub_sectors,"[""Software""]",
1295283,hq_address,,United States
1295283,industry_tags,"[""Financial Services Software""]",
1295283,scale,,Very Large Cap
1295283,sectors,"[""Technology & Telecoms""]",
1295283,sub_sectors,"[""Software""]",
1059432,hq_address,,Germany
1059432,scale,,TBC
1351406,hq_address,,United States
1351406,industry_tags,"[""Healthcare Software""]",
1351406,scale,,Mid Cap
1351406,sectors,"[""Technology & Telecoms""]",
1351406,sub_sectors,"[""Software""]",
1231781,hq_address,,Finland
1231781,industry_tags,"[""Legal and Professional Services Software"",""Business Productivity Software""]",
1231781,scale,,Mid Cap
1231781,sectors,"[""Technology & Telecoms""]",
1231781,sub_sectors,"[""Software""]",
1054010,hq_address,,United States
1054010,industry_tags,"[""Healthcare Software"",""Diagnostic Equipment""]",
1054010,scale,,Very Large Cap
1054010,sectors,"[""Healthcare & Pharmaceuticals"",""Technology & Telecoms""]",
1054010,sub_sectors,"[""Software"",""Devices and Equipment""]",
1208138,hq_address,,Portugal
1208138,industry_tags,"[""Financial Services Software"",""Regtech, GRC, and EHS Software""]",
1208138,scale,,Large Cap
1208138,sectors,"[""Technology & Telecoms""]",
1208138,sub_sectors,"[""Software""]",
1232110,hq_address,,United States
1232110,industry_tags,"[""Supply Chain & Transportation Software"",""ERP, HCM, Accounting, and Tax Software"",""Database, Data Management, and Analytics Software""]",
1232110,scale,,Very Large Cap
1232110,sectors,"[""Technology & Telecoms""]",
1232110,sub_sectors,"[""Software""]",
1232040,hq_address,,Canada
1232040,industry_tags,"[""Supply Chain & Transportation Software"",""Database, Data Management, and Analytics Software""]",
1232040,scale,,Very Large Cap
1232040,sectors,"[""Technology & Telecoms""]",
1232040,sub_sectors,"[""Software""]",
1125198,hq_address,,United States
1125198,industry_tags,"[""Managed Services""]",
1125198,scale,,Small Cap
1125198,sectors,"[""Technology & Telecoms""]",
1125198,sub_sectors,"[""IT Services""]",
1417983,hq_address,,United States
1417983,industry_tags,"[""Biotechnology""]",
1417983,scale,,Large Cap
1417983,sectors,"[""Healthcare & Pharmaceuticals""]",
1417983,sub_sectors,"[""Pharmaceuticals, Biotech and Pharma Services""]",
1322489,hq_address,,Denmark
1322489,scale,,Large Cap
1127445,hq_address,,Canada
1127445,industry_tags,"[""CRM and Customer Experience (CX) Software"",""Financial Services Software"",""Regtech, GRC, and EHS Software""]",
1127445,scale,,Small Cap
1127445,sectors,"[""Technology & Telecoms""]",
1127445,sub_sectors,"[""Software""]",
1397691,hq_address,,United States
1397691,hq_address,,United States
1397691,industry_tags,"[""Speciality Finance""]",
1397691,scale,,Very Large Cap
1397691,sectors,"[""Financial Services""]",
1397691,sub_sectors,"[""Banking""]",
1397675,hq_address,,United States
1397675,hq_address,,United States
1397675,industry_tags,"[""Property and Casualty Insurance""]",
1397675,scale,,Very Large Cap
1397675,sectors,"[""Financial Services""]",
1397675,sub_sectors,"[""Insurance""]",
977276,hq_address,,Denmark
977276,hq_address,,Denmark
977276,hq_address,,Denmark
977276,industry_tags,"[""Systems Integrators"",""Public Sector and Education Software""]",
977276,scale,,Large Cap
977276,sectors,"[""Technology & Telecoms""]",
977276,sub_sectors,"[""IT Services"",""Software""]",
1402473,hq_address,,Sweden
1402473,industry_tags,"[""CMOs \/ CDMOs""]",
1402473,scale,,Very Large Cap
1402473,sectors,"[""Healthcare & Pharmaceuticals""]",
1402473,sub_sectors,"[""Pharmaceuticals, Biotech and Pharma Services""]",
1073922,hq_address,,United States
1073922,industry_tags,"[""Financial Services Software""]",
1073922,scale,,Small Cap
1073922,sectors,"[""Technology & Telecoms""]",
1073922,sub_sectors,"[""Software""]",
1073820,hq_address,,United Kingdom
1073820,industry_tags,"[""ERP, HCM, Accounting, and Tax Software"",""Procurement and Accounts Receivable Software""]",
1073820,scale,,Mid Cap
1073820,sectors,"[""Technology & Telecoms""]",
1073820,sub_sectors,"[""Software""]",
1224053,industry_tags,"[""Home and Garden Durables"",""Textiles""]",
1224053,scale,,Very Large Cap
1224053,sectors,"[""Industrials & Materials""]",
1224053,sub_sectors,"[""Chemicals and Materials""]",
1151919,hq_address,,United States
1151919,hq_address,,United States
1151919,industry_tags,"[""Fund Administration"",""Financial Services Software""]",
1151919,scale,,Very Large Cap
1151919,sectors,"[""Technology & Telecoms"",""Business Services""]",
1151919,sub_sectors,"[""Professional Services and BPO"",""Software""]",
1225864,scale,,TBC
1055833,hq_address,,United States
1055833,industry_tags,"[""Supply Chain & Transportation Software""]",
1055833,scale,,Large Cap
1055833,sectors,"[""Technology & Telecoms""]",
1055833,sub_sectors,"[""Software""]",
1191271,hq_address,,France
1191271,industry_tags,"[""Industrial Machinery and Equipment""]",
1191271,scale,,Mid Cap
1191271,sectors,"[""Industrials & Materials""]",
1191271,sub_sectors,"[""Capital Equipment""]",
1222334,industry_tags,"[""Equipment Rental & Leasing"",""Fleet Management Services""]",
1222334,scale,,Large Cap
1222334,sectors,"[""Business Services""]",
1222334,sub_sectors,"[""Asset Leasing and Rental Services""]",
1216263,industry_tags,"[""Value Added Resellers (VARs)"",""Application Development""]",
1216263,scale,,Large Cap
1216263,sectors,"[""Technology & Telecoms""]",
1216263,sub_sectors,"[""IT Services""]",
1216253,industry_tags,"[""Value Added Resellers (VARs)"",""Application Development""]",
1216253,scale,,Large Cap
1216253,sectors,"[""Technology & Telecoms""]",
1216253,sub_sectors,"[""IT Services""]",
1141691,scale,,Large Cap
1049142,hq_address,,United Kingdom
1049142,hq_address,,United Kingdom
1049142,industry_tags,"[""Financial Data and Analytics""]",
1049142,scale,,Large Cap
1049142,sectors,"[""Business Services""]",
1049142,sub_sectors,"[""Data & Information Services""]",
1404481,hq_address,,United States
1404481,hq_address,,United States
1404481,industry_tags,"[""Financial Services Software"",""ERP, HCM, Accounting, and Tax Software"",""Legal and Regulatory Data"",""Sales, Marketing & PR Services"",""GRC Services""]",
1404481,scale,,Very Large Cap
1404481,sectors,"[""Business Services"",""Technology & Telecoms""]",
1404481,sub_sectors,"[""Software"",""Professional Services and BPO"",""Data & Information Services""]",
1071394,industry_tags,"[""Industrial and Built Environment Software""]",
1071394,scale,,Small Cap
1071394,sectors,"[""Technology & Telecoms""]",
1071394,sub_sectors,"[""Software""]",
1055885,hq_address,,United States
1055885,hq_address,,United States
1055885,industry_tags,"[""ERP, HCM, Accounting, and Tax Software"",""Procurement and Accounts Receivable Software""]",
1055885,scale,,Very Large Cap
1055885,sectors,"[""Technology & Telecoms""]",
1055885,sub_sectors,"[""Software""]",
1077896,hq_address,,United States
1077896,hq_address,,United States
1077896,industry_tags,"[""Communication Software"",""Cybersecurity Software"",""ERP, HCM, Accounting, and Tax Software"",""Marketing and Content Management Software"",""Tech & IT Infrastructure Software"",""Retail and Leisure Software"",""Consumer \/ Prosumer Software"",""Managed Services"",""IoT Devices and Robotics"",""Database, Data Management, and Analytics Software"",""Enterprise Automation Software"",""Business Productivity Software"",""CRM and Customer Experience (CX) Software"",""PC and Console Gaming"",""IT Hardware OEMs""]",
1077896,scale,,Very Large Cap
1077896,sectors,"[""Media & Entertainment"",""Technology & Telecoms""]",
1077896,sub_sectors,"[""Mobile & Video Games"",""Software"",""IT Hardware"",""IT Services""]",
1086790,scale,,Small Cap
1074449,hq_address,,
1074449,scale,,Small Cap
1340062,industry_tags,"[""Financial Services Software""]",
1340062,scale,,Small Cap
1340062,sectors,"[""Technology & Telecoms""]",
1340062,sub_sectors,"[""Software""]",
1047142,hq_address,,United States
1047142,hq_address,,United States
1047142,hq_address,,United States
1047142,industry_tags,"[""Cybersecurity Software"",""Tech & IT Infrastructure Software"",""Telecoms Hardware"",""Utilities and Telecoms Software"",""Communication Software"",""IoT Devices and Robotics"",""IT Hardware OEMs"",""IT Hardware Components""]",
1047142,scale,,Very Large Cap
1047142,sectors,"[""Technology & Telecoms""]",
1047142,sub_sectors,"[""IT Hardware"",""Software"",""Telecoms""]",
1079865,hq_address,,United States
1079865,scale,,Small Cap
941947,hq_address,,Denmark
941947,hq_address,,Denmark
941947,industry_tags,"[""Utilities and Telecoms Software"",""ERP, HCM, Accounting, and Tax Software""]",
941947,scale,,Large Cap
941947,sectors,"[""Technology & Telecoms""]",
941947,sub_sectors,"[""Software""]",
1203715,hq_address,,United States
1203715,hq_address,,United States
1203715,industry_tags,"[""Industrial and Built Environment Software""]",
1203715,scale,,Large Cap
1203715,sectors,"[""Technology & Telecoms""]",
1203715,sub_sectors,"[""Software""]",
1084917,hq_address,,United States
1084917,industry_tags,"[""Financial Services Software""]",
1084917,scale,,Large Cap
1084917,sectors,"[""Technology & Telecoms""]",
1084917,sub_sectors,"[""Software""]",
1063096,industry_tags,"[""ERP, HCM, Accounting, and Tax Software"",""Public Sector and Education Software""]",
1063096,scale,,Mid Cap
1063096,sectors,"[""Technology & Telecoms""]",
1063096,sub_sectors,"[""Software""]",
1088282,hq_address,,United States
1027122,hq_address,,United States
1027122,industry_tags,"[""Cybersecurity Software"",""Financial Services Software""]",
1027122,scale,,Mid Cap
1027122,sectors,"[""Technology & Telecoms""]",
1027122,sub_sectors,"[""Software""]",
5457988,hq_address,,United States
5457988,industry_tags,"[""Higher Education""]",
5457988,scale,,Very Large Cap
5457988,sectors,"[""Consumer, Retail & Leisure""]",
5457988,sub_sectors,"[""Education and Training""]",
5457991,hq_address,,United Kingdom
5457991,hq_address,,United Kingdom
5457991,industry_tags,"[""K-12 Education and Care""]",
5457991,scale,,Large Cap
5457991,sectors,"[""Consumer, Retail & Leisure""]",
5457991,sub_sectors,"[""Education and Training""]",
1208331,hq_address,,United States
1208331,scale,,Small Cap
1401197,hq_address,,United Kingdom
1401197,hq_address,,United Kingdom
1401197,industry_tags,"[""Database, Data Management, and Analytics Software"",""Financial Services Software""]",
1401197,scale,,Mid Cap
1401197,sectors,"[""Technology & Telecoms""]",
1401197,sub_sectors,"[""Software""]",
1062215,hq_address,,United States
1062215,industry_tags,"[""ERP, HCM, Accounting, and Tax Software"",""Legal and Professional Services Software""]",
1062215,scale,,Very Large Cap
1062215,sectors,"[""Technology & Telecoms""]",
1062215,sub_sectors,"[""Software""]",
1172756,hq_address,,Sweden
1172756,industry_tags,"[""Industrial Components and Consumables"",""Industrial Machinery and Equipment""]",
1172756,scale,,Very Large Cap
1172756,sectors,"[""Industrials & Materials""]",
1172756,sub_sectors,"[""Capital Equipment"",""Industrial Products""]",
1315954,hq_address,,
1315954,scale,,Small Cap
1455885,hq_address,,United States
1455885,industry_tags,"[""Supply Chain & Transportation Software"",""Regtech, GRC, and EHS Software""]",
1455885,scale,,Mid Cap
1455885,sectors,"[""Technology & Telecoms""]",
1455885,sub_sectors,"[""Software""]",
1127066,hq_address,,Finland
1127066,industry_tags,"[""Sales, Marketing & PR Services""]",
1127066,scale,,Mid Cap
1127066,sectors,"[""Business Services""]",
1127066,sub_sectors,"[""Professional Services and BPO""]",
1036138,scale,,Very Large Cap
1209110,hq_address,,United States
1209110,industry_tags,"[""CRM and Customer Experience (CX) Software"",""Database, Data Management, and Analytics Software""]",
1209110,scale,,Large Cap
1209110,sectors,"[""Technology & Telecoms""]",
1209110,sub_sectors,"[""Software""]",
1389427,hq_address,,Sweden
